Table 1
Museum ID,Museum Name,Legal Name,Alternate Name,Museum Type,Institution Name,Street Address (Administrative Location),City (Administrative Location),State (Administrative Location),ZIp Codee (Administration Location),Street Address (Physical Location),City (Physical Location),State (Physical Location),Zip Code (Physical Location),Phone Number,Latitude,Longitude,Locale Code (NCES),County Code (FIPS),State Code (FIPS),Region Code (AAM),Employer ID Number,Tax Period,Income,Revenue
8409503916,RANCHO SANTIAGO COLLEGE ART GALLERY,RANCHO SANTIAGO COLLEGE ART GALLERY,,ART MUSEUM,RANCHO SANTIAGO COLLEGE,2323 N BROADWAY,SANTA ANA,CA,92706,,,,,,33.77085,-117.86935,2,59,6,6,952696799,,,
8409503918,RASMUSSEN ART GALLERY,PACIFIC UNION COLLEGE,,ART MUSEUM,PACIFIC UNION COLLEGE,1 ANGWIN AVENUE,ANGWIN,CA,94508,,,,,7079656311,38.57043,-122.44302,4,55,6,6,941279798,201306,60151642,60099009
8409503925,REESE BULLEN GALLERY,REESE BULLEN GALLERY,,ART MUSEUM,HUMBOLDT STATE UNIVERSITY,HUMBOLDT STATE UNIVERSITY 1 HARPST STREET,ARCATA,CA,95521,,,,,7078265802,40.87409,-124.07889,4,,6,6,946001347,,,
8400602076,REGIONAL ART MUSEUM,CALIFORNIA MUSEUM OF ART THOUSAND OAKS,REGIONAL ART MUSEUM,ART MUSEUM,,PO BOX 4709,THOUSAND OAKS,CA,91359,,,,,8054492100,34.19444,-118.82001,1,111,6,6,800223010,201312,47665,46681
8400601484,REGIONAL ARTISANS ASSOCIATION,REGIONAL ARTISANS ASSOCIATION,,ART MUSEUM,,230 MOUNT HERMON RD STE D,SCOTTS VALLEY,CA,95066,,,,,8314399094,37.04536,-122.02703,2,87,6,6,453487170,201312,535634,361239
8409503936,REYNOLDS GALLERY,UNIVERSITY OF THE PACIFIC,,ART MUSEUM,UNIVERSITY OF THE PACIFIC,1071 W MENDOCINO,STOCKTON,CA,95211,,,,,2099462285,37.98097,-121.30768,4,77,6,6,941156266,201306,819105039,509993746
8409503937,RHC ART GALLERY,RHC ART GALLERY,,ART MUSEUM,RIO HONDO COLLEGE,3600 WORKMAN MILL ROAD,WHITTIER,CA,90601,,,,,5626920921,34.02659,-118.03935,2,37,6,6,956006673,,,
8400600153,RICHARD L NELSON GALLERY,RICHARD L NELSON GALLERY,,ART MUSEUM,,1 SHEILDS AVENUE,DAVIS,CA,95616,,,,,9167528500,38.53353,-121.74756,2,113,6,6,,,,
8409503940,RICHARD L. NELSON GALLERY AND FINE ARTS COLLECTION,REGENTS OF THE UNIVERSITY OF CALIFORNIA,,ART MUSEUM,"UNIVERSITY OF CALIFORNIA, DAVIS",ONE SHIELDS AVENUE,DAVIS,CA,95616,,,,,5307528500,38.55537,-121.75788,2,113,6,6,946036494,,,
8400602537,RICHMOND ART CENTER,RICHMOND ART CENTER,,ART MUSEUM,,2540 BARRETT AVE,RICHMOND,CA,94804,,,,,5106206772,37.93793,-122.34427,2,13,6,6,946104204,201406,1165767,1159108
8400600180,RICHMOND ART COLLECTIVE,RICHMOND ART COLLECTIVE,,ART MUSEUM,,121 PARK PL,RICHMOND,CA,94801,,,,,5107781480,37.92709,-122.38468,2,13,6,6,,,,
8409503946,RIDLEY GALLERY,RIDLEY GALLERY,,ART MUSEUM,SIERRA COLLEGE,5000 ROCKLIN ROAD,ROCKLIN,CA,95677,,,,,9166243333,38.7903,-121.21486,2,61,6,6,946031260,,,
8400602594,RIVERSIDE ART MUSEUM,RIVERSIDE ART MUSEUM,RIVERSIDE ART MUSEUM,ART MUSEUM,,3425 MISSION INN AVE,RIVERSIDE,CA,92501,,,,,7146847111,33.98188,-117.37125,1,65,6,6,951904692,201408,915866,803252
8409503922,RIVERSIDE CITY COLLEGE ART GALLERY,RCC ART GALLERY,,ART MUSEUM,NORCO COLLEGE,2001 THIRD ST,NORCO,CA,92860,,,,,,33.91476,-117.55878,2,65,6,6,330831357,,,
8409503951,ROBERT AND FRANCES FULLERTON MUSEUM OF ART,ROBERT AND FRANCES FULLERTON MUSEUM OF ART,,ART MUSEUM,CALIFORNIA STATE UNIVERSITY - SAN BERNARDINO,5500 UNIVERSITY PKWY,SAN BERNARDINO,CA,92407,,,,,9095377373,34.17661,-117.3301,1,71,6,6,330644150,,,
8409503953,ROBERT F. AGRELLA ART GALLERY,ROBERT F. AGRELLA ART GALLERY,,ART MUSEUM,SANTA ROSA JUNIOR COLLEGE,1501 MENDOCINO AVENUE,SANTA ROSA,CA,95401,,,,,7075274298,38.45476,-122.71743,1,97,6,6,946033759,,,
8409503986,RUTH CHANDLER WILLIAMSON GALLERY,SCRIPPS COLLEGE,,ART MUSEUM,SCRIPPS COLLEGE,251 EAST 11TH STREET,CLAREMONT,CA,91711,,,,,9096074690,34.095,-117.70709,2,37,6,6,951664123,201306,281546744,97628198
8400601313,S C R A P GALLERY,S C R A P GALLERY,,ART MUSEUM,,2721 SHASHA COURT,SIMI VALLEY,CA,93063,RIVERSIDE COUNTY FAIRGROUNDS 46350 ARABIA ST,INDIO,CA,93063,7608637777,34.27869,-118.69888,2,,6,6,330717794,201406,64060,64060
8400601714,SACRAMENTO ART DECO SOCIETY,SACRAMENTO ART DECO SOCIETY,,ART MUSEUM,,PO BOX 162836,SACRAMENTO,CA,95816,,,,,9168639667,38.57201,-121.46991,1,67,6,6,680243961,201312,0,0
8409503989,SADDLEBACK COLLEGE ART COLLEGE,SADDLEBACK COLLEGE ART COLLEGE,,ART MUSEUM,SADDLEBACK COLLEGE,28000 MARGUERITE PKY,MISSION VIEJO,CA,92626,,,,,,33.55379,-117.6703,2,59,6,6,952479872,,,
8400601294,SAM/ALFREDA MALOOF FOUNDATION,SAM AND ALFREDA MALOOF FOUNDATION FOR ARTS AND CRAFTS,,ART MUSEUM,,PO BOX 8397,RCH CUCAMONGA,CA,91701,5131 CARNELIAN STREET,RCH CUCAMONGA,CA,91701,9094843465,34.16121,-117.61567,2,71,6,6,330631685,201312,1534413,849131
8409504001,SAN DIEGO MESA COLLEGE ART GALLERY,SAN DIEGO MESA COLLEGE ART GALLERY,,ART MUSEUM,SAN DIEGO MESSA COLLEGE,7250 MESA COLLEGE DRIVE -D101,SAN DIEGO,CA,92111,,,,,6193882829,32.80256,-117.16752,1,73,6,6,952644299,,,
8400602585,SAN DIEGO MUSEUM OF ART,SAN DIEGO MUSEUM OF ART,,ART MUSEUM,,1450 EL PRADO,SAN DIEGO,CA,92101,,,,,6192327931,32.73152,-117.15093,1,73,6,6,951696715,201406,13992297,7668513
8400602103,SAN FERNANDO MUSEUM OF ART AND HISTORY,SAN FERNANDO MUSEUM OF ART AND HISTORY,,ART MUSEUM,,417 NEWTON STREET,SAN FERNANDO,CA,91340,,,,,8188386360,34.28494,-118.43427,2,37,6,6,841689269,,,
8400600128,SAN FRANCISCO MUSEUM OF CRAFT+DESIGN,MUSEUM OF CRAFT AND DESIGN,,ART MUSEUM,,550 SUTTER ST,SAN FRANCISCO,CA,94102,,,,,4157730303,37.75708,-122.38803,1,75,6,6,550830529,201312,2898809,2780776
8400602202,SAN FRANCISCO MUSEUM OF MODERN ART,SAN FRANCISCO MUSEUM OF MODERN ART,SAN FRANCISCO MUSEUM OF MODERN ART,ART MUSEUM,,151 3RD ST,SAN FRANCISCO,CA,94103,,,,,4153574000,37.78647,-122.40081,1,75,6,6,941156300,201306,320850884,243335665
8400600058,SAN JOSE INST-CONTEMPORARY ART,SAN JOSE INST-CONTEMPORARY ART,,ART MUSEUM,,451 S 1ST ST,SAN JOSE,CA,95113,,,,,4082838155,37.32922,-121.8855,1,85,6,6,,,,
8400600854,SAN JOSE MUSEUM OF ART ASSOCIATION,SAN JOSE MUSEUM OF ART ASSOCIATION,SAN JOSE MUSEUM OF ART,ART MUSEUM,,110 S MARKET ST,SAN JOSE,CA,95113,,,,,4082716840,37.33169,-121.88891,1,85,6,6,237062028,201406,6462634,4190544
8409504002,SAN MARCO GALLERY,DOMINICAN UNIVERSITY OF CALIFORNIA,,ART MUSEUM,DOMINICAN UNIVERSITY OF CALIFORNIA,50 ACACIA AVENUE,SAN RAFAEL,CA,94901,,,,,4154574440,37.97152,-122.51748,1,41,6,6,941156525,201306,125825882,83596434
8400602835,SAN PEDRO ART ASSOCIATION,SAN PEDRO ART ASSOCIATION,,ART MUSEUM,,NAGOYA WAY BERTH 77 PIER 18,SAN PEDRO,CA,90731,77 BERTH,SAN PEDRO,CA,90731,3108312928,33.73494,-118.2783,1,37,6,6,954570250,201312,0,0
8400602474,SANCHEZ ART CENTER,SANCHEZ ART CENTER,,ART MUSEUM,,1220 LINDA MAR BLVD,PACIFICA,CA,94044,1220-B LINDA MAR BLVD,PACIFICA,CA,94044,6503551894,37.58492,-122.48767,2,81,6,6,943314658,201409,221916,221916
8409504006,SANTA ANA COLLEGE ART GALLERIES,SANTA ANA COLLEGE ART GALLERIES,,ART MUSEUM,SANTA ANA COLLEGE,125 NORTH BROADWAY,SANTA ANA,CA,92701,,,,,7145677233,33.74569,-117.86963,1,59,6,6,952696799,,,
8400600866,SANTA BARBARA ART ASSOCIATION,SANTA BARBARA ART ASSOCIATION,,ART MUSEUM,,PO BOX 61642,SANTA BARBARA,CA,93160,1114 STATE STREET 26,SANTA BARBARA,CA,93160,8058841938,34.42304,-119.7032,1,83,6,6,237094230,201406,76919,76919
8400600088,SANTA BARBARA CONTEMPORARY ARTS FORUM,SANTA BARBARA CONTEMPORARY ARTS FORUM,,ART MUSEUM,,653 PASEO NUEVO,SANTA BARBARA,CA,93101,,,,,8059665373,34.60386,-119.95013,4,83,6,6,,,,
8400602583,SANTA BARBARA MUSEUM OF ART,SANTA BARBARA MUSEUM OF ART,,ART MUSEUM,,1130 STATE STREET,SANTA BARBARA,CA,93101,,,,,8059634364,34.42258,-119.70325,1,83,6,6,951664122,201306,21749975,10616215
8400601890,SANTA CLARA ARTS AND HISTORICAL CONSORTIUM,SANTA CLARA ARTS AND HISTORICAL CONSORTIUM,,ART MUSEUM,,1509 WARBURTON AVE,SANTA CLARA,CA,95050,,,,,,37.35598,-121.95535,1,85,6,6,770097076,201406,0,0
8400602132,SANTA CRUZ MOUNTAINS ART CENTER,SANTA CRUZ MOUNTAINS ART CENTER,,ART MUSEUM,,9341 MILL ST,BEN LOMOND,CA,95005,,,,,8313363513,37.08854,-122.08893,2,87,6,6,911877043,201412,99242,99242
8400602337,SANTA CRUZ MUSEUM OF ART & HISTORY AT THE MCPHERSON CENTER,THE MUSEUM OF ART AND HISTORY AT THE MCPHERSON CENTER,MUSEUM OF ART AND HISTORY AT THE MCPHERSON CENTER,ART MUSEUM,,705 FRONT ST,SANTA CRUZ,CA,95060,,,,,8314291964,36.97421,-122.02509,1,87,6,6,942718861,201406,2185542,1754100
8400602770,SANTA MONICA MUSEUM OF ART,SANTA MONICA MUSEUM OF ART,,ART MUSEUM,,2525 MICHIGAN G-1,SANTA MONICA,CA,90404,2525 MICHIGAN G-1,SANTA MONICA,CA,90404,3105866488,34.02698,-118.4686,1,37,6,6,953992968,201406,2005551,1715618
8400602182,SANTA PAULA MUSEUM OF ART,SANTA PAULA MUSEUM OF ART,,ART MUSEUM,,117 NORTH 10TH STREET,SANTA PAULA,CA,93060,,,,,8055255554,34.35259,-119.05925,3,111,6,6,920179722,201312,297959,283481
8400602882,SCA GALLERY,SCA GALLERY,,ART MUSEUM,,281 S THOMAS STREET 104,POMONA,CA,91766,,,,,9096205481,34.05706,-117.75129,1,37,6,6,954795366,201312,0,0
8409504026,SCI-ARC GALLERY,SOUTHERN CALIFORNIA INSTITUTE OF ARCHITECTURE,,ART MUSEUM,SOUTHERN CALIFORNIA INSTITUTE OF ARCHITECTURE,960 EAST 3RD STREET,LOS ANGELES,CA,90013,,,,,2136132200,34.04385,-118.23288,1,37,6,6,952789388,201408,23745661,23298033
8409504027,SDSU DOWNTOWN GALLERY,SDSU DOWNTOWN GALLERY,,ART MUSEUM,SAN DIEGO STATE UNIVERSITY,5500 CAMPANILE DR,SAN DIEGO,CA,92182,,,,,,32.77294,-117.07193,1,73,6,6,330373293,,,
8400602187,SECESSION GALLERY,SECESSION GALLERY,,ART MUSEUM,,540 ALABAMA ST 313,SAN FRANCISCO,CA,94110,3361 MISSION ST,SAN FRANCISCO,CA,94110,4152793058,37.74288,-122.42152,1,75,6,6,931037768,,,
8400602141,SILICON VALLEY ART MUSEUM,SILICON VALLEY ART MUSEUM,,ART MUSEUM,,105 CANYON DR,NAPA,CA,94558,,,,,,34.16516,-118.62636,1,37,6,6,911962575,201312,98,98
8400600106,SILICON VALLEY INSTITUTE ART AND TECHNOLOGY,SILICON VALLEY INSTITUTE OF ART & TECHNOLOGY,,ART MUSEUM,,14300 CLAYTON RD,SAN JOSE,CA,95127,,,,,4089299969,37.36734,-121.77359,4,85,6,6,770420593,201212,0,0
8400601509,SISKIYOU ARTS MUSEUM,SISKIYOU ARTS MUSEUM,,ART MUSEUM,,5824 DUNSMUIR AVE,DUNSMUIR,CA,96025,,,,,5302354711,41.20832,-122.27327,4,93,6,6,454898370,201406,60066,51846
8409504062,SKYLINE COLLEGE ART GALLERY,SKYLINE COLLEGE ART GALLERY,,ART MUSEUM,SKYLINE COLLEGE,3300 COLLEGE DRIVE,SAN BRUNO,CA,94066,,,,,6507384100,37.63256,-122.45974,2,81,6,6,943084147,,,
8400600061,SOJOURNER TRUTH ART CENTER,SOJOURNER TRUTH ART CENTER,,ART MUSEUM,,2251 FLORIN RD,SACRAMENTO,CA,95822,,,,,9163209573,38.49666,-121.48443,1,67,6,6,,,,
8400600100,SONOMA MUSEUM OF VISUAL ART,SONOMA VALLEY MUSEUM OF ART,,ART MUSEUM,,50 MARK WEST SPRINGS RD,SANTA ROSA,CA,95403,50 MARK WEST SPRINGS RD,SONOMA,CA,95476,7079397862,38.29336,-122.47206,3,,6,6,680409459,201312,762904,701533
8400601770,SONOMA VALLEY MUSEUM OF ART,SONOMA VALLEY MUSEUM OF ART,,ART MUSEUM,,PO BOX 322,SONOMA,CA,95476,551 BROADWA,SONOMA,CA,95476,7079397862,38.29099,-122.45809,3,97,6,6,680409459,201312,762904,701533
8400601192,SOUTHERN CALIFORNIA COUNCIL OF QUILT GUILDS,SOUTHERN CALIFORNIA COUNCIL OF QUILT GUILDS,,ART MUSEUM,,2417 RIVERSIDE PL,LOS ANGELES,CA,90291,2417 RIVERSIDE PL,LOS ANGELES,CA,90291,,34.1015,-118.2533,1,37,6,6,330087886,201409,0,0
8400602629,SOUTHERN CALIFORNIA INSTITUTE OF ARCHITECTURE,SOUTHERN CALIFORNIA INSTITUTE OF ARCHITECTURE,,ART MUSEUM,,960 E 3RD ST,LOS ANGELES,CA,90013,MERRICK STREET,LOS ANGELES,CA,90013,2136132200,34.03318,-118.24872,1,37,6,6,952789388,201408,23745661,23298033
8400602192,SOUTHERN EXPOSURE,SOUTHERN EXPOSURE,,ART MUSEUM,,3030 20TH STREET,SAN FRANCISCO,CA,94110,,,,,4158632141,37.7592,-122.41101,1,75,6,6,931216297,201312,709518,692521
8400601590,SPECTRUM GALLERY,SPECTRUM ART GALLERY,,ART MUSEUM,,PO BOX 4776,FRESNO,CA,93744,PO BOX 4776,FRESNO,CA,93744,5592660691,36.7584,-119.80044,1,19,6,6,522208172,201312,50633,37524
8409504097,STANDORD ART GALLERY,THE BOARD OF TRUSTEES OF THE LELAND STANFORD JUNIOR UNIVERS,,ART MUSEUM,STANFORD UNIVERSITY,419 LASUEN MALL,STANFORD,CA,94305,,,,,6507232842,37.4089,-122.15183,1,85,6,6,941156365,201308,24194977828,4936509854
8409504109,STEPPLING ART GALLERY,STEPPLING ART GALLERY,,ART MUSEUM,SAN DIEGO STATE UNIVERSITY-IMPERIAL VALLEY CAMPUS,720 HEBER AVE,CALEXICO,CA,92231,,,,,,32.67218,-115.4921,2,25,6,6,330373293,,,
8409504118,STUART COLLECTION,REGENTS OF THE UNIVERSITY OF CALIFORNIA AT SAN DIEGO,,ART MUSEUM,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",9500 GILMAN DRIVE,LA JOLLA,CA,92093,,,,,8585342117,32.87306,-117.2401,1,73,6,6,956006144,201206,0,0
8409504119,STUDENT ART GALLERY,STUDENT ART GALLERY,,ART MUSEUM,CALIFORNIA STATE UNIVERSITY- SAN MARCOS,909 10TH AVE,SAN MARCOS,CA,95382,,,,,2096673959,37.52133,-120.84888,2,,6,6,,,,
8409504129,STUDENT GALLERIES,STUDENT GALLERIES,,ART MUSEUM,SAN JOSE STATE UNIVERSITY,1 WASHINGTON SQ,SAN JOSE,CA,95192,,,,,,37.34189,-121.89021,1,85,6,6,,,,
8409504130,STUDENT GALLERY,ART CENTER COLLEGE OF DESIGN,,ART MUSEUM,ART CENTER COLLEGE OF DESIGN,1700 LIDA STREET,PASADENA,CA,91103,,,,,6263962446,34.17119,-118.18914,2,37,6,6,951921340,201406,190821940,121050165
8400602034,STUDIO CHANNEL ISLANDS ART CENTER,STUDIO CHANNEL ISLANDS ART CENTER,,ART MUSEUM,,79 E DAILY DR PMB 270,CAMARILLO,CA,93010,,,,,8053831368,34.22179,-119.06791,1,111,6,6,770507666,201212,349597,311782
8409504150,SWEENEY ART GALLERY,REGENTS OF THE UNIVERSITY OF CALIFORNIA AT RIVERSIDE,,ART MUSEUM,"UNIVERSITY OF CALIFORNIA, RIVERSIDE",3834 MAIN ST,RIVERSIDE,CA,92501,,,,,9518273755,33.97561,-117.33113,2,65,6,6,956006142,,,
8409504159,TAFT COLLEGE ART GALLERY,TAFT COLLEGE ART GALLERY,,ART MUSEUM,TAFT COLLEGE,29 COUGAR COURT,TAFT,CA,93268,,,,,,35.14949,-119.45907,4,29,6,6,952266481,,,
8400600082,TATTOO ART MUSEUM,TATTOO ART MUSEUM,,ART MUSEUM,,841 COLUMBUS AVE,SAN FRANCISCO,CA,94133,,,,,4157754991,37.80232,-122.41327,1,75,6,6,,,,
8409504169,THACHER GALLERY,UNIVERSITY OF SAN FRANCISCO,,ART MUSEUM,UNIVERSITY OF SAN FRANCISCO,2130 FULTON ST,SAN FRANCISCO,CA,94117,,,,,4154225555,37.7752,-122.45181,1,75,6,6,941156628,201305,437662680,410969050
8400602855,THE BROAD MUSEUM,BROAD ART FOUNDATION,THE BROAD,ART MUSEUM,,10900 WILSHIRE BLVD FL 12,LOS ANGELES,CA,90024,,,,,3109545050,34.05588,-118.41317,1,37,6,6,954664939,201312,119810262,
8409504182,TODD MADIGAN GALLERY,TODD MADIGAN GALLERY,,ART MUSEUM,CALIFORNIA STATE UNIVERSITY - BAKERSFIELD,9001 STOCKDALE HIGHWAY,BAKERSFIELD,CA,93311,,,,,,35.34861,-119.10334,1,29,6,6,770314545,,,
8400601292,TORRANCE CULTURAL ARTS CENTER FOUNDATION,TORRANCE CULTURAL ARTS CENTER FOUNDATION,,ART MUSEUM,,PO BOX 10416,TORRANCE,CA,90505,25500 HAWTHORNE BLVD,TORRANCE,CA,90505,3103788100,33.79509,-118.34825,1,37,6,6,330625499,201407,308789,256844
8400602544,TRITON MUSEUM OF ART,TRITON MUSEUM OF ART,,ART MUSEUM,,1505 WARBURTON AVE,SANTA CLARA,CA,95050,,,,,4082473754,37.35598,-121.95535,1,85,6,6,946122076,201406,636027,601408
8400600025,UC BERKELEY ART MUSEUM,UC BERKELEY ART MUSEUM,,ART MUSEUM,,2575 BANCROFT WAY,BERKELEY,CA,94720,2626 BANCROFT WAY,BERKELEY,CA,94720,5106420808,37.86917,-122.25501,1,1,6,6,,,,
8400602970,UC DAVIS CN GORMAN MUSEUM,REGENTS OF THE UNIVERSITY OF CALIFORNIA,UNIVERSITY OF CALIFORNIA  DAVIS,ART MUSEUM,,1 SHIELDS AVE,DAVIS,CA,95616,1316 HART HALL 1 SHIELD AVE,DAVIS,CA,95616,5307526567,38.55537,-121.75788,2,,6,6,946036494,,,
8409504207,UCM ART GALLERY,UCM ART GALLERY,,ART MUSEUM,UNIVERSITY OF CALIFORNIA-MERCED,5200 NORTH LAKE ROAD,MERCED,CA,95343,,,,,,37.36522,-120.43206,4,47,6,6,270093858,,,
8409504208,UCR/CALIFORNIA MUSEUM OF PHOTOGRAPHY,REGENTS OF THE UNIVERSITY OF CALIFORNIA AT RIVERSIDE,,ART MUSEUM,"UNIVERSITY OF CALIFORNIA, RIVERSIDE",3824 MAIN STREET,RIVERSIDE,CA,92501,,,,,,33.97561,-117.33113,1,65,6,6,956006142,,,
8409504227,UNIVERSITY ART GALLERY,SONOMA STATE UNIVERSITY,,ART MUSEUM,SONOMA STATE UNIVERSITY,1801 E COTATI AVE,ROHNERT PARK,CA,94928,,,,,,38.33613,-122.67213,2,97,6,6,680338225,,,
8409504221,UNIVERSITY ART GALLERY,UNIVERSITY ART GALLERY,,ART MUSEUM,CALIFORNIA STATE UNIVERSITY- STANISLAUS,1 UNIVERSITY CIRCLE,STANISLAUS,CA,95382,,,,,2096673122,37.52133,-120.84888,2,99,6,6,770207737,,,
8409504219,UNIVERSITY ART GALLERY,UNIVERSITY ART GALLERY,,ART MUSEUM,CALIFORNIA POLYTECHNIC STATE UNIVERSITY- SAN LUIS OBISPO,1 GRAND AVE,SAN LUIS OBISPO,CA,93407,,,,,8057561111,35.29887,-120.65879,2,79,6,6,946001347,,,
8409504220,UNIVERSITY ART GALLERY,UNIVERSITY ART GALLERY,,ART MUSEUM,CALIFORNIA STATE UNIVERSITY - EAST BAY,25800 CARLOS BEE BOULEVARD,EAST BAY,CA,94542,,,,,5108853000,37.65885,-122.06218,1,1,6,6,946390556,,,
8409504230,UNIVERSITY ART GALLERY,REGENTS OF THE UNIVERSITY OF CALIFORNIA AT SAN DIEGO,REGENTS OF THE UNIVERSITY OF CALIFORNIA  SAN DIEGO,ART MUSEUM,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",9500 GILMAN DR,SAN DIEGO,CA,92093,,,,,,32.87306,-117.2401,1,73,6,6,956006144,201206,0,0
8409504233,UNIVERSITY ART GALLERY CARSON,UNIVERSITY ART GALLERY CARSON,,ART MUSEUM,CALIFORNIA STATE UNIVERSITY - DOMINGUEZ HILLS,1000 EAST VICTORIA STREET,CARSON,CA,90747,,,,,3102433334,33.86718,-118.2541,1,37,6,6,931043787,,,
8409504234,UNIVERSITY ART MUSEUM,UNIVERSITY ART MUSEUM,,ART MUSEUM,CALIFORNIA STATE UNIVERSITY - LONG BEACH,1250 N BELLFLOWER BLVD,LONGBEACH,CA,90840,,,,,5629855761,33.78234,-118.12225,1,37,6,6,931150363,,,
8409504249,UNIVERSITY LIBRARY GALLERY,UNIVERSITY LIBRARY GALLERY,,ART MUSEUM,CALIFORNIA STATE UNIVERSITY - SACRAMENTO,2000 STATE UNIVERSITY DRIVE EAST,SACRAMENTO,CA,95819,,,,,9162786708,38.56634,-121.42992,1,67,6,6,680365325,,,
8409504272,USC FISHER MUSEUM OF ART,UNIVERSITY OF SOUTHERN CALIFORNIA,USC FISHER MUSEUM OF ART,ART MUSEUM,UNIVERSITY OF SOUTHERN CALIFORNIA,823 WEST EXPOSITION BOULEVARD,LOS ANGELES,CA,90089,,,,,2137404561,34.02394,-118.28553,1,37,6,6,951642394,201306,3954173592,3953425578
8400600027,VALES SALES ART REFLECTIONS,VALES SALES ART REFLECTIONS,,ART MUSEUM,,1804 SUNSET DR,VISTA,CA,92081,,,,,7606390270,33.18278,-117.27035,2,73,6,6,,,,
8400600952,VALLE DEL SUR,VALLE DEL SUR,,ART MUSEUM,,2500 HUSTON CT,MORGAN HILL,CA,95037,2500 HUSTON CT,MORGAN HILL,CA,95037,,37.13988,-121.60834,2,85,6,6,237408983,201412,0,0
8409504276,VALLEJO CENTER GALLERY,VALLEJO CENTER GALLERY,,ART MUSEUM,SOLANO COMMUNITY COLLEGE,545 COLUMBUS PARKWAY,VALLEJO,CA,94591,,,,,,38.15244,-122.1799,1,95,6,6,946002197,,,
8400602539,VALLEY ART CENTER,VALLEY ART CENTER,,ART MUSEUM,,1661 BOTELHO DR STE 110,WALNUT CREEK,CA,94596,,,,,5109471634,37.89361,-122.06334,1,13,6,6,946109449,201412,99899,99899
8400602138,VALLEY INSTITUTE VISUAL ART,VALLEY INSTITUTE VISUAL ART,VALLEY INSTITUTE VISUAL ART,ART MUSEUM,,13261 MOORPARK ST,SHERMAN OAKS,CA,91423,,,,,8183850080,34.15044,-118.42189,1,37,6,6,911930508,,,
8400600035,VICTOR VALLEY MUSEUM & ART GALLERY,VICTOR VALLEY MUSEUM & ART GALLERY,,ART MUSEUM,,11873 APPLE VALLEY RD,APPLE VALLEY,CA,92308,,,,,7602402111,34.46747,-117.24226,2,71,6,6,,,,
8409504287,VINCENT PRICE ART MUSEUM,VINCENT PRICE ART MUSEUM,,ART MUSEUM,EAST LOS ANGELES COLLEGE,1301 AVENIDA CESAR CHAVEZ,MONTEREY PARK,CA,91754,,,,,3232658841,34.04047,-118.1513,1,37,6,6,952587353,,,
8400601245,VINCENT PRICE ART MUSEUM FOUNDATION,THE VINCENT PRICE ART MUSEUM FOUNDATION,,ART MUSEUM,,1301 AVENIDA CESAR CHAVEZ,MONTEREY PARK,CA,91754,,,,,,34.04047,-118.1513,1,37,6,6,330368470,201306,,
8409504303,W. KEITH AND JANET KELLOGG UNIVERSITY ART GALLERY,W. KEITH AND JANET KELLOGG UNIVERSITY ART GALLERY,,ART MUSEUM,CALIFORNIA POLYTECHNIC STATE UNIVERSITY- POMONA,3801 WEST TEMPLE AVE,POMONA,CA,91768,,,,,9098694302,34.04985,-117.81595,1,37,6,6,954255659,,,
8409504310,WALTER/ MCBEAN GALLERY,SAN FRANCISCO ART INSTITUTE,,ART MUSEUM,SAN FRANCISCO ART INSTITUTE,800 CHESTNUT ST,SAN FRANCISCO,CA,94133,,,,,,37.80343,-122.41653,1,75,6,6,941196211,201406,35614312,32633290
8400602822,WARNER BROS HISTORICAL FOUNDATION,WARNER BROS HISTORICAL FOUNDATION,,ART MUSEUM,,4000 WARNER BLVD,BURBANK,CA,91522,,,,,8189546000,34.15095,-118.33922,1,37,6,6,954485744,201312,13075,13075
8400600036,WATTS TOWERS ARTS CENTER,FRIENDS OF WATTS TOWERS ARTS CENTER,,ART MUSEUM,,200 N MAIN ST,LOS ANGELES,CA,90012,,,,,2134852043,33.93872,-118.24221,1,37,6,6,953863633,201112,0,0
8409504321,WEIGAND GALLERY,NOTRE DAME DE NAMUR UNIVERSITY,,ART MUSEUM,NOTRE DAME DE NAMUR UNIVERSITY,1500 RALSTON AVENUE,BELMONT,CA,94002,,,,,6505083595,37.51976,-122.25593,1,81,6,6,941156646,201306,48959997,47962233
8409504329,WEST VALLEY COLLEGE GALLERY,WEST VALLEY COLLEGE GALLERY,,ART MUSEUM,WEST VALLEY COLLEGE,14000 FRUITVALE AVE,SARATOGA,CA,95070,,,,,,37.26531,-122.01378,2,85,6,6,770268786,,,
8400601280,WESTERN TEXTILE CENTER,WESTERN TEXTILE CENTER,,ART MUSEUM,,1105 E EDGEMONT DRIVE,SAN BERNARDINO,CA,92404,,,,,9093072669,34.15002,-117.26259,2,71,6,6,330573489,201404,0,0
8409504337,WESTMONT RIDLEY-TREE MUSEUM OF ART,WESTMONT COLLEGE,,ART MUSEUM,WESTMONT COLLEGE,955 LA PAZ RD,SANTA BARBARA,CA,93108,,,,,8055656162,34.45141,-119.66124,2,83,6,6,951684793,201306,93056475,74743228
8409504344,WIGHT ART GALLERY,REGENTS UNIVERSITY OF CALIFORNIA LOS ANGELES,REGENTS OF THE UNIVERSITY OF CALIFORNIA  LOS ANGELES,ART MUSEUM,"UNIVERSITY OF CALIFORNIA, LOS ANGELES",240 CHARLES E YOUNG DRIVE NORTH,LOS ANGELES,CA,90095,,,,,3108250557,34.05799,-118.4445,1,37,6,6,956006143,,,
